Código	Descrição	Unidade	Preço
38404	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C20, COM BRITA 0 E 1, SLUMP = 130 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	M3	432,74
38407	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C20, COM BRITA 0 E 1, SLUMP = 190 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	M3	476,01
39849	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C20, COM BRITA 0 E 1, SLUMP = 190 +/- 20 MM, INCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	M3	431,81
38464	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C20, COM BRITA 0, SLUMP = 220 +/- 20 MM, INCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	M3	522,75
34493	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C25, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	M3	366,12
1527	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C25, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, INCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	M3	427,26
38405	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C25, COM BRITA 0 E 1, SLUMP = 130 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	M3	458,70
38408	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C25, COM BRITA 0 E 1, SLUMP = 190 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	M3	476,98
34494	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C30, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	M3	382,37
1525	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C30, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, INCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	M3	441,64
38406	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C30, COM BRITA 0 E 1, SLUMP = 130 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	M3	481,95
38409	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C30, COM BRITA 0 E 1, SLUMP = 190 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	M3	514,15
34495	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C35, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	M3	398,70
11145	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C35, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, INCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	M3	457,47
34496	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C40, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	M3	416,47
34479	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C40, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, INCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	M3	474,73
34481	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C45, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, INCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	M3	533,71
34483	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C50, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, INCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	M3	632,98
34871	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C60, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	M3	820,00
34485	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C60, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, INCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	M3	812,80
34497	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C80, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	M3	1122,10
34487	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C80, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, INCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	M3	1078,94
14041	CONCRETO USINADO CONVENCIONAL (NAO BOMBEAVEL) CLASSE DE RESISTENCIA C10, COM BRITA 1 E 2, SLUMP = 80 MM +/- 10 MM (NBR 8953)	M3	351,67
1523	CONCRETO USINADO CONVENCIONAL (NAO BOMBEAVEL) CLASSE DE RESISTENCIA C15, COM BRITA 1 E 2, SLUMP = 80 MM +/- 10 MM (NBR 8953)	M3	355,03
14052	"CONDULETE DE ALUMINIO TIPO B, PARA ELETRODUTO ROSCAVEL DE 1/2"", COM TAMPA CEGA"	UN	5,89
14054	"CONDULETE DE ALUMINIO TIPO B, PARA ELETRODUTO ROSCAVEL DE 1"", COM TAMPA CEGA"	UN	7,66
14053	"CONDULETE DE ALUMINIO TIPO B, PARA ELETRODUTO ROSCAVEL DE 3/4"", COM TAMPA CEGA"	UN	5,98
2558	"CONDULETE DE ALUMINIO TIPO C, PARA ELETRODUTO ROSCAVEL DE 1/2"", COM TAMPA CEGA"	UN	4,50
2560	"CONDULETE DE ALUMINIO TIPO C, PARA ELETRODUTO ROSCAVEL DE 1"", COM TAMPA CEGA"	UN	7,92
2559	"CONDULETE DE ALUMINIO TIPO C, PARA ELETRODUTO ROSCAVEL DE 3/4"", COM TAMPA CEGA"	UN	6,34
2592	"CONDULETE DE ALUMINIO TIPO C, PARA ELETRODUTO ROSCAVEL DE 4"", COM TAMPA CEGA"	UN	105,10
2566	"CONDULETE DE ALUMINIO TIPO E, PARA ELETRODUTO ROSCAVEL DE 1  1/4"", COM TAMPA CEGA"	UN	10,57
2589	"CONDULETE DE ALUMINIO TIPO E, PARA ELETRODUTO ROSCAVEL DE 1 1/2"", COM TAMPA CEGA"	UN	14,06
2591	"CONDULETE DE ALUMINIO TIPO E, PARA ELETRODUTO ROSCAVEL DE 1/2"", COM TAMPA CEGA"	UN	5,12
2590	"CONDULETE DE ALUMINIO TIPO E, PARA ELETRODUTO ROSCAVEL DE 1"", COM TAMPA CEGA"	UN	8,62
2567	"CONDULETE DE ALUMINIO TIPO E, PARA ELETRODUTO ROSCAVEL DE 2"", COM TAMPA CEGA"	UN	20,62
2565	"CONDULETE DE ALUMINIO TIPO E, PARA ELETRODUTO ROSCAVEL DE 3/4"", COM TAMPA CEGA"	UN	5,13
2568	"CONDULETE DE ALUMINIO TIPO E, PARA ELETRODUTO ROSCAVEL DE 3"", COM TAMPA CEGA"	UN	57,26
2594	"CONDULETE DE ALUMINIO TIPO E, PARA ELETRODUTO ROSCAVEL DE 4"", COM TAMPA CEGA"	UN	95,39
2587	"CONDULETE DE ALUMINIO TIPO LR, PARA ELETRODUTO ROSCAVEL DE 1 1/2"", COM TAMPA CEGA"	UN	16,25
2588	"CONDULETE DE ALUMINIO TIPO LR, PARA ELETRODUTO ROSCAVEL DE 1 1/4"", COM TAMPA CEGA"	UN	12,91
2569	"CONDULETE DE ALUMINIO TIPO LR, PARA ELETRODUTO ROSCAVEL DE 1/2"", COM TAMPA CEGA"	UN	4,97
2570	"CONDULETE DE ALUMINIO TIPO LR, PARA ELETRODUTO ROSCAVEL DE 1"", COM TAMPA CEGA"	UN	8,34
2571	"CONDULETE DE ALUMINIO TIPO LR, PARA ELETRODUTO ROSCAVEL DE 2"", COM TAMPA CEGA"	UN	24,76
2593	"CONDULETE DE ALUMINIO TIPO LR, PARA ELETRODUTO ROSCAVEL DE 3/4"", COM TAMPA CEGA"	UN	5,30
2572	"CONDULETE DE ALUMINIO TIPO LR, PARA ELETRODUTO ROSCAVEL DE 3"", COM TAMPA CEGA"	UN	73,23
2595	"CONDULETE DE ALUMINIO TIPO LR, PARA ELETRODUTO ROSCAVEL DE 4"", COM TAMPA CEGA"	UN	114,25
2576	"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 1 1/2"", COM TAMPA CEGA"	UN	19,47
2575	"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 1 1/4"", COM TAMPA CEGA"	UN	14,64
2573	"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 1/2"", COM TAMPA CEGA"	UN	6,08
2586	"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 1"", COM TAMPA CEGA"	UN	9,85
2577	"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 2"", COM TAMPA CEGA"	UN	26,39
2574	"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 3/4"", COM TAMPA CEGA"	UN	6,12
2578	"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 3"", COM TAMPA CEGA"	UN	82,39
2585	"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 4"", COM TAMPA CEGA"	UN	113,06
12008	"CONDULETE DE ALUMINIO TIPO TB, PARA ELETRODUTO ROSCAVEL DE 3"", COM TAMPA CEGA"	UN	60,66
2582	"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 1 1/2"", COM TAMPA CEGA"	UN	18,06
2597	"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 1 1/4"", COM TAMPA CEGA"	UN	15,48
2579	"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 1/2"", COM TAMPA CEGA"	UN	7,37
2581	"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 1"", COM TAMPA CEGA"	UN	9,43
2596	"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 2"", COM TAMPA CEGA"	UN	27,89
2580	"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 3/4"", COM TAMPA CEGA"	UN	8,08
2583	"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 3"", COM TAMPA CEGA"	UN	67,85
2584	"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 4"", COM TAMPA CEGA"	UN	112,95
12010	"CONDULETE PVC TIPO ""B"" D = 1/2"" S/TAMPA"""	UN	9,37
12011	"CONDULETE PVC TIPO ""B"" D = 3/4"" S/TAMPA"""	UN	9,29
12016	"CONDULETE PVC TIPO ""LB"" D = 1/2"" S/TAMPA"""	UN	6,21
12015	"CONDULETE PVC TIPO ""LB"" D = 1"" S/TAMPA"""	UN	20,55
12017	"CONDULETE PVC TIPO ""LB"" D = 3/4"" S/TAMPA"""	UN	6,29
12020	"CONDULETE PVC TIPO ""LL"" D = 1/2"" S/TAMPA"""	UN	6,53
12019	"CONDULETE PVC TIPO ""LL"" D = 1"" S/TAMPA"""	UN	22,84
12021	"CONDULETE PVC TIPO ""LL"" D = 3/4"" S/TAMPA"""	UN	6,33
12024	"CONDULETE PVC TIPO ""TA"" D = 3/4"" S/TAMPA"""	UN	18,11
12025	"CONDULETE PVC TIPO ""TB"" D = 1/2"" S/TAMPA"""	UN	15,14
12026	"CONDULETE PVC TIPO ""TB"" D = 3/4"" S/TAMPA"""	UN	15,34
12029	"CONDULETE PVC TIPO ""XA"" D = 3/4"" S/TAMPA"""	UN	15,71
12623	CONDUTOR PLUVIAL, PVC, CIRCULAR, DIAMETRO ENTRE 80 E 100 MM, PARA DRENAGEM PREDIAL	M	9,12
34498	CONE DE SINALIZACAO  EM PVC FLEXIVEL (NBR 15071) H = 70 / 76 CM	UN	71,48
13244	CONE DE SINALIZACAO EM PVC RIGIDO COM FAIXA REFLETIVA, H = 70 / 76 CM	UN	30,09
39862	"CONECTOR BRONZE/LATAO (REF 603) SEM ANEL DE SOLDA, BOLSA X ROSCA F, 15 MM X 1/2"""	UN	5,66
39863	"CONECTOR BRONZE/LATAO (REF 603) SEM ANEL DE SOLDA, BOLSA X ROSCA F, 22 MM X 1/2"""	UN	5,74
39864	"CONECTOR BRONZE/LATAO (REF 603) SEM ANEL DE SOLDA, BOLSA X ROSCA F, 22 MM X 3/4"""	UN	7,13
39865	"CONECTOR BRONZE/LATAO (REF 603) SEM ANEL DE SOLDA, BOLSA X ROSCA F, 28 MM X 1/2"""	UN	10,05
2517	"CONECTOR CURVO 90 GRAUS DE ALUMINIO, BITOLA 1 1/2"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS"	UN	11,25
2522	"CONECTOR CURVO 90 GRAUS DE ALUMINIO, BITOLA 1 1/4"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS"	UN	7,27
2548	"CONECTOR CURVO 90 GRAUS DE ALUMINIO, BITOLA 1/2"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS"	UN	4,47
2516	"CONECTOR CURVO 90 GRAUS DE ALUMINIO, BITOLA 1"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS"	UN	5,84
2518	"CONECTOR CURVO 90 GRAUS DE ALUMINIO, BITOLA 2 1/2"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS"	UN	53,56
2521	"CONECTOR CURVO 90 GRAUS DE ALUMINIO, BITOLA 2"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS"	UN	22,80
2515	"CONECTOR CURVO 90 GRAUS DE ALUMINIO, BITOLA 3/4"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS"	UN	4,86
2519	"CONECTOR CURVO 90 GRAUS DE ALUMINIO, BITOLA 3"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS"	UN	64,59
2520	"CONECTOR CURVO 90 GRAUS DE ALUMINIO, BITOLA 4"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS"	UN	118,88
1602	"CONECTOR DE ALUMINIO TIPO PRENSA CABO, BITOLA 1 1/2"", PARA CABOS DE DIAMETRO DE 37 A 40 MM"	UN	16,48
1601	"CONECTOR DE ALUMINIO TIPO PRENSA CABO, BITOLA 1 1/4"", PARA CABOS DE DIAMETRO DE 31 A 34 MM"	UN	14,69
1598	"CONECTOR DE ALUMINIO TIPO PRENSA CABO, BITOLA 1/2"", PARA CABOS DE DIAMETRO DE 12,5 A 15 MM"	UN	4,34
1600	"CONECTOR DE ALUMINIO TIPO PRENSA CABO, BITOLA 1"", PARA CABOS DE DIAMETRO DE 22,5 A 25 MM"	UN	6,41
1603	"CONECTOR DE ALUMINIO TIPO PRENSA CABO, BITOLA 2"", PARA CABOS DE DIAMETRO DE 47,5 A 50 MM"	UN	24,89
1599	"CONECTOR DE ALUMINIO TIPO PRENSA CABO, BITOLA 3/4"", PARA CABOS DE DIAMETRO DE 17,5 A 20 MM"	UN	5,04
1597	"CONECTOR DE ALUMINIO TIPO PRENSA CABO, BITOLA 3/8"", PARA CABOS DE DIAMETRO DE 9 A 10 MM"	UN	4,08
11821	CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), COM SEPARADOR DE CABOS BIMETALICOS, PARA CABOS ATE 25 MM2	UN	3,35
1562	CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), COM SEPARADOR DE CABOS BIMETALICOS, PARA CABOS ATE 50 MM2	UN	5,50
1563	CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), COM SEPARADOR DE CABOS BIMETALICOS, PARA CABOS ATE 70 MM2	UN	7,38
11856	CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 10 MM2	UN	2,20
11857	CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 120 MM2	UN	11,57
11858	CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 150 MM2	UN	14,37
1539	CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 16 MM2	UN	2,58
11859	CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 185 MM2	UN	19,55
1550	CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 25 MM2	UN	2,72
11854	CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 35 MM2	UN	3,40
11862	CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 50 MM2	UN	4,78
11863	CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 6 MM2	UN	1,93
11855	CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 70 MM2	UN	7,13
11864	CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 95 MM2	UN	10,79
2527	"CONECTOR RETO DE ALUMINIO PARA ELETRODUTO DE 1 1/2"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS"	UN	4,02
2526	"CONECTOR RETO DE ALUMINIO PARA ELETRODUTO DE 1 1/4"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS"	UN	2,58
2487	"CONECTOR RETO DE ALUMINIO PARA ELETRODUTO DE 1/2"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS"	UN	0,88
2483	"CONECTOR RETO DE ALUMINIO PARA ELETRODUTO DE 1"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS"	UN	1,83
2528	"CONECTOR RETO DE ALUMINIO PARA ELETRODUTO DE 2 1/2"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS"	UN	10,13
2489	"CONECTOR RETO DE ALUMINIO PARA ELETRODUTO DE 2"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS"	UN	4,46
2488	"CONECTOR RETO DE ALUMINIO PARA ELETRODUTO DE 3/4"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS"	UN	1,03
2484	"CONECTOR RETO DE ALUMINIO PARA ELETRODUTO DE 3"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS"	UN	14,72
2485	"CONECTOR RETO DE ALUMINIO PARA ELETRODUTO DE 4"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS"	UN	23,07
38428	"CONECTOR, CPVC, SOLDAVEL, 22 MM X 3/4"", PARA AGUA QUENTE"	UN	6,66
38683	"CONECTOR, CPVC, SOLDAVEL, 22 MM X 3/4"", PARA AGUA QUENTE *COLETADO CAIXA*"	UN	15,08
1607	"CONJUNTO ARRUELAS DE VEDACAO 5/16"" PARA TELHA FIBROCIMENTO (UMA ARRUELA METALICA E UMA ARRUELA PVC - CONICAS)"	CJ	0,16
12118	CONJUNTO ARSTOP P/ AR CONDICIONADO C/ DISJUNTOR 20A	UN	43,13
13347	CONJUNTO ARSTOP P/ AR CONDICIONADO C/ DISJUNTOR 25A	UN	41,20
12006	"CONJUNTO CONDULETE PVC TIPO ""C"" C/ 1 INTERRUPTOR BIPOLAR + TAMPA"""	UN	36,67
12002	"CONJUNTO CONDULETE PVC TIPO ""C"" C/ 1 INTERRUPTOR SIMPLES CONJUGADO  C/ 1 TOMADA + TAMPA"""	UN	25,96
12004	"CONJUNTO CONDULETE PVC TIPO ""C"" C/ 1 TOMADA 2P + T  INCLUSIVE TAMPA"""	UN	25,44
12005	"CONJUNTO CONDULETE PVC TIPO ""C"" C/ 2 INTERRUPTORES SIMPLES + TAMPA"""	UN	24,20
12007	"CONJUNTO CONDULETE PVC TIPO ""C"" C/ 2 TOMADAS UNIVERSAL 2P + TAMPA"""	UN	18,99
11467	CONJUNTO DE FECHADURA DE SOBREPOR EM FERRO PINTADO, SEM MACANETA, COM CHAVE GRANDE (SEM CILINDRO) - TIPO CAIXAO - COMPLETA	UN	10,66
12612	"CONJUNTO DE LIGACAO (TUBO + CANOPLA) PVC RIGIDO C/ TUBO 1.1/2"" X 20CM P/ BACIA SANITARIA"""	UN	4,36
6142	CONJUNTO DE LIGACAO PARA BACIA SANITARIA AJUSTAVEL, EM PLASTICO BRANCO, COM TUBO, CANOPLA E ESPUDE	UN	4,91
11686	CONJUNTO DE LIGACAO PARA BACIA SANITARIA EM PLASTICO BRANCO COM TUBO, CANOPLA E ANEL DE EXPANSAO (TUBO 1.1/2 '' X 20 CM)	UN	6,82
12116	CONJUNTO EMBUTIR 1 INTERRUPTOR PARALELO 1 TOMADA 2P UNIVERSAL 10A/250V S/ PLACA, TP SILENTOQUE PIAL OU EQUIV	UN	10,73
12130	CONJUNTO EMBUTIR 2 INTERRUPTORES PARALELOS 1 TOMADA 2P UNIVERSAL 10A/250V, S/ PLACA, TP SILENTOQUE PIAL OU EQUIV	UN	12,92
12125	CONJUNTO EMBUTIR 2 INTERRUPTORES SIMPLES 1 INTERRUPTOR PARALELO 10A/250V C/ PLACA TP SILENTOQUE PIAL OU EQUIV	UN	18,36
12126	CONJUNTO EMBUTIR 3 INTERRUPTORES PARALELOS 10A/250V C/ PLACA TP SILENTOQUE PIAL OU EQUIV	UN	17,84
37598	CONJUNTO MONTADO ESTOPIM COM ESPOLETA COMUM NÂ° 8, COM CABECA ACENDEDORA, 1,5 M	UN	3,30
25398	"CONJUNTO PARA FUTSAL COM TRAVES OFICIAIS DE 3,00 X 2,00 M EM TUBO DE ACO GALVANIZADO 3"" COM REQUADRO EM TUBO DE 1"", PINTURA EM PRIMER COM TINTA ESMALTE SINTETICO E REDES DE POLIETILENO FIO 4 MM"	UN	2790,65
25399	"CONJUNTO PARA QUADRA DE  VOLEI COM POSTES EM TUBO DE ACO GALVANIZADO 3"", H = *255* CM, PINTURA EM TINTA ESMALTE SINTETICO, REDE DE NYLON COM 2 MM, MALHA 10 X 10 CM E ANTENAS OFICIAIS EM FIBRA DE VIDRO"	UN	1694,17
1383	CONJUNTO PARA REBAIXAMENTO DE LENÇOL FREÁTICO: BOMBA ELÉTRICA A VÁCUO COM 8 PONTEIRAS (LOCAÇÃO)	H	2,70
10667	CONTAINER DE *2,40* X *6,00* M, PADRAO SIMPLES, SEM DIVISORIAS, PARA USO EM CANTEIRO DE OBRAS	UN	8487,61
10775	CONTAINER 2,30  X  6,00 M, ALT. 2,50 M, COM 1 SANITARIO, PARA ESCRITORIO, COMPLETO, SEM DIVISORIAS INTERNAS (LOCACAO)	MES	850,00
10776	CONTAINER 2,30  X  6,00 M, ALT. 2,50 M, PARA ESCRITORIO, SEM DIVISORIAS INTERNAS E SEM SANITARIO (LOCACAO)	MES	664,06
10779	CONTAINER 2,30 X 4,30 M, ALT. 2,50 M, P/ SANITARIO, C/ 5 BACIAS, 1 LAVATORIO E 4 MICTORIOS (LOCACAO)	MES	1062,50
10777	CONTAINER 2,30 X 4,30 M, ALT. 2,50 M, PARA SANITARIO, COM 3 BACIAS, 4 CHUVEIROS, 1 LAVATORIO E 1 MICTORIO (LOCACAO)	MES	965,10
10778	CONTAINER 2,30 X 6,00 M, ALT. 2,50 M,  PARA SANITARIO,  COM 4 BACIAS, 8 CHUVEIROS,1 LAVATORIO E 1 MICTORIO (LOCACAO)	MES	1062,50
1613	CONTATOR TRIPOLAR, CORRENTE DE *110* A, TENSAO NOMINAL DE *500* V, CATEGORIA AC- 2 E AC-3	UN	2318,35
1626	CONTATOR TRIPOLAR, CORRENTE DE *185* A, TENSAO NOMINAL DE *500* V, CATEGORIA AC- 2 E AC-3	UN	3467,38
1625	CONTATOR TRIPOLAR, CORRENTE DE *22* A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3	UN	242,18
1622	CONTATOR TRIPOLAR, CORRENTE DE *265* A, TENSAO NOMINAL DE *500* V, CATEGORIA AC- 2 E AC-3	UN	7824,45
1620	CONTATOR TRIPOLAR, CORRENTE DE *38* A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3	UN	510,17
1629	CONTATOR TRIPOLAR, CORRENTE DE *500* A, TENSAO NOMINAL DE *500* V, CATEGORIA AC- 2 E AC-3	UN	19042,85
1627	CONTATOR TRIPOLAR, CORRENTE DE *65* A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3	UN	975,17
1623	CONTATOR TRIPOLAR, CORRENTE DE 12 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3	UN	197,51
1619	CONTATOR TRIPOLAR, CORRENTE DE 25 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3	UN	271,69
1630	CONTATOR TRIPOLAR, CORRENTE DE 250 A, TENSAO NOMINAL DE *500* V, PARA ACIONAMENTO DE CAPACITORES	UN	5981,95
1616	CONTATOR TRIPOLAR, CORRENTE DE 300 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3	UN	9200,35
1614	CONTATOR TRIPOLAR, CORRENTE DE 32 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3	UN	420,49
1617	CONTATOR TRIPOLAR, CORRENTE DE 400 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3	UN	10983,23
1621	CONTATOR TRIPOLAR, CORRENTE DE 45 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3	UN	752,03
1624	CONTATOR TRIPOLAR, CORRENTE DE 630 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3	UN	26997,31
1615	CONTATOR TRIPOLAR, CORRENTE DE 75 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3	UN	1412,20
1612	CONTATOR TRIPOLAR, CORRENTE DE 9 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3	UN	186,00
1618	CONTATOR TRIPOLAR, CORRENTE DE 95 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3	UN	1940,57
14211	CONTRA PORCA SEXTAVADA H = 35MM	UN	33,12
34500	COORDENADOR DE OBRA	H	162,92
4266	COPIA HELIOGRAFICA	M2	16,05
5328	CORANTE LIQUIDO PARA TINTA PVA, BISNAGA 50 ML	UN	3,59
38200	CORDA DE POLIAMIDA 12 MM TIPO BOMBEIRO, PARA TRABALHO EM ALTURA	100M	504,08
37601	CORDEL DETONANTE, NP 05 G/M	M	0,73
1634	CORDEL DETONANTE, NP 10 G/M	M	0,75
5086	CORRENTE DE FERRO E = 1/2''	KG	15,95
12109	CORTA-CIRCUITO FUSIVEL DISTRIBUICAO, 100A/15 KV C/ SUPORTE L, TIPO LMO DA HITACHE- LINE OU EQUIV	UN	358,70
