Código	Descrição	Unidade	Preço
93225	PERFURATRIZ COM TORRE METÁLICA PARA EXECUÇÃO DE ESTACA HÉLICE CONTÍNUA , PROFUNDIDADE MÁXIMA DE 32 M, DIÂMETRO MÁXIMO DE 1000 MM, POTÊNCIA IN STALADA DE 350 HP, MESA ROTATIVA COM TORQUE MÁXIMO DE 263 KNM - CHI DI URNO. AF_01/2016	CHI	273,42
93234	BETONEIRA CAPACIDADE NOMINAL 400 L, CAPACIDADE DE MISTURA 310 L, MOTOR A GASOLINA POTÊNCIA 5,5 HP, SEM CARREGADOR - CHI DIURNO. AF_02/2016	CHI	0,38
93242	ROLO COMPACTADOR VIBRATÓRIO TANDEM, CILINDROS LISOS DE AÇO PARA SOLO/A SFALTO, POTÊNCIA 45 HP, PESO MÁXIMO OPERACIONAL 4 T - CHI DIURNO. AF_0 2/2016	CHI	30,86
93244	ROLO COMPACTADOR VIBRATÓRIO PÉ DE CARNEIRO PARA SOLOS, POTÊNCIA 80 HP, PESO OPERACIONAL SEM/COM LASTRO 7,4 / 8,8 T, LARGURA DE TRABALHO 1,68 M - CHI DIURNO. AF_02/2016	CHI	36,08
5834	USINA MISTURADORA DE SOLOS, DOSADORES TRIPLOS, CALHA VIBRATÓRIA, CAPCI DADE 200/500 TON, 201HP - CHI NOTURNO	CHI-N	217,15
6390	MAQUINA SOLDA ARCO 375A DIESEL 33CV CHI NOTURNO EXCLUSIVE OPERADOR	H	14,49
5089	ROLO COMPACTADOR VIBRATÓRIO PÉ DE CARNEIRO PARA SOLOS, POTÊNCIA 80 HP, PESO OPERACIONAL SEM/COM LASTRO 7,4 / 8,8 T, LARGURA DE TRABALHO 1,68 M - MANUTENÇÃO. AF_02/2016	H	17,56
5627	ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACION AL 17 T, POTENCIA BRUTA 111 HP - DEPRECIAÇÃO. AF_06/2014	H	24,32
5628	ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACION AL 17 T, POTENCIA BRUTA 111 HP - JUROS. AF_06/2014	H	5,47
5629	ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACION AL 17 T, POTENCIA BRUTA 111 HP - MANUTENÇÃO. AF_06/2014	H	34,20
5630	ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACION AL 17 T, POTENCIA BRUTA 111 HP - MATERIAIS NA OPERAÇÃO. AF_06/2014	H	53,98
5658	GRADE DE DISCO CONTROLE REMOTO REBOCÁVEL, COM 24 DISCOS 24 X 6 MM COM PNEUS PARA TRANSPORTE - MANUTENÇÃO. AF_06/2014	H	2,37
5664	RETROESCAVADEIRA SOBRE RODAS COM CARREGADEIRA, TRAÇÃO 4X4, POTÊNCIA LÍ Q. 88 HP, CAÇAMBA CARREG. CAP. MÍN. 1 M3, CAÇAMBA RETRO CAP. 0,26 M3, PESO OPERACIONAL MÍN. 6.674 KG, PROFUNDIDADE ESCAVAÇÃO MÁX. 4,37 M - M ANUTENÇÃO. AF_06/2014	H	15,78
5667	RETROESCAVADEIRA SOBRE RODAS COM CARREGADEIRA, TRAÇÃO 4X2, POTÊNCIA LÍ Q. 79 HP, CAÇAMBA CARREG. CAP. MÍN. 1 M3, CAÇAMBA RETRO CAP. 0,20 M3, PESO OPERACIONAL MÍN. 6.570 KG, PROFUNDIDADE ESCAVAÇÃO MÁX. 4,37 M - M ANUTENÇÃO. AF_06/2014	H	14,03
5668	RETROESCAVADEIRA SOBRE RODAS COM CARREGADEIRA, TRAÇÃO 4X2, POTÊNCIA LÍ Q. 79 HP, CAÇAMBA CARREG. CAP. MÍN. 1 M3, CAÇAMBA RETRO CAP. 0,20 M3, PESO OPERACIONAL MÍN. 6.570 KG, PROFUNDIDADE ESCAVAÇÃO MÁX. 4,37 M - M ATERIAIS NA OPERAÇÃO. AF_06/2014	H	41,33
5670	ROLO COMPACTADOR VIBRATORIO, CILINDRO LISO, AUTO-PROPELIDO 80HP, PESO MAXIMO OPERACIONAL 8,1T - CHP DIURNO - JUROS E DEPRECIACAO	H	28,03
5671	ROLO COMPACTADOR VIBRATORIO DE UM CILINDRO LISO DE ACO, POTENCIA 80HP, PESO MAXIMO OPERACIONAL 8,1T - MANUTENCAO	H	16,88
5672	ROLO COMPACTADOR VIBRATÓRIO DE CILINDRO LISO, AUTO-PROP., POTÊNCIA 80H P, PESO MÁXIMO OPERACIONAL 8,1T - CUSTO DA MÃO-DE-OBRA NA OPERAÇÃO	H	16,58
5674	ROLO COMPACTADOR VIBRATÓRIO DE UM CILINDRO AÇO LISO, POTÊNCIA 80 HP, P ESO OPERACIONAL MÁXIMO 8,1 T, IMPACTO DINÂMICO 16,15 / 9,5 T, LARGURA DE TRABALHO 1,68 M - MANUTENÇÃO. AF_06/2014	H	16,89
5675	ROLO COMPACTADOR VIBRATÓRIO TANDEM, CILINDROS LISOS DE AÇO PARA SOLO/A SFALTO, POTÊNCIA 45 HP, PESO MÁXIMO OPERACIONAL 4 T - DEPRECIAÇÃO. AF_ 02/2016	H	11,33
5676	ROLO COMPACTADOR VIBRATÓRIO TANDEM, CILINDROS LISOS DE AÇO PARA SOLO/A SFALTO, POTÊNCIA 45 HP, PESO MÁXIMO OPERACIONAL 4 T - MANUTENÇÃO. AF_0 2/2016	H	12,59
5677	ROLO COMPACTADOR VIBRATÓRIO TANDEM, CILINDROS LISOS DE AÇO PARA SOLO/A SFALTO, POTÊNCIA 45 HP, PESO MÁXIMO OPERACIONAL 4 T - MATERIAIS NA OPE RAÇÃO. AF_02/2016	H	21,87
5692	"MOTOBOMBA CENTRÍFUGA, MOTOR A GASOLINA, POTÊNCIA 5,42 HP, BOCAIS 1 1/2 "" X 1"", DIÂMETRO ROTOR 143 MM HM/Q = 6 MCA / 16,8 M3/H A 38 MCA / 6,6 M3/H - MANUTENÇÃO. AF_06/2014"	H	0,10
5693	"MOTOBOMBA CENTRÍFUGA, MOTOR A GASOLINA, POTÊNCIA 5,42 HP, BOCAIS 1 1/2 "" X 1"", DIÂMETRO ROTOR 143 MM HM/Q = 6 MCA / 16,8 M3/H A 38 MCA / 6,6 M3/H - MATERIAIS NA OPERAÇÃO. AF_06/2014"	H	4,80
5695	CAMINHÃO BASCULANTE 6 M3, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIM A 13.071 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE C AÇAMBA METÁLICA - MANUTENÇÃO. AF_06/2014	H	20,30
5696	USINA DE ASFALTO A QUENTE FIXA CAP.40/80 TON/H-DEPRECIACA0 E JUROS	H	212,24
5697	USINA DE ASFALTO A QUENTE FIXA CAP.40/80 TON/H-MANUTENCAO	H	138,62
5698	USINA DE ASFALTO A QUENTE FIXA CAP.40/80 TON/H-MATERIAL E OPERACAO	H	9,64
5699	USINA DA ASFALTO A QUENTE, FIXA, CAPACIDADE 40 A 80TON/H - MÃO-DE-OBRA NA OPERAÇÃO DIURNA	H	76,90
5701	CAMINHAO BASCULANTE, 162HP- 6M3 /MAO-DE-OBRA NA OPERACAO NOTURNA	H	9,21
5702	USINA DE CONCRETO FIXA CAPACIDADE 90/120 M³, 63HP - DEPRECIAÇÃO E JURO S	H	48,42
5703	USINA DE CONCRETO FIXA CAPACIDADE 90/120 M³, 63HP - MATERIAIS NA OPERA ÇÃO	H	26,97
5704	USINA DE CONCRETO FIXA CAPACIDADE 90/120 M³, 63HP - MÃO-DE-OBRA NA OPE RAÇÃO DIURNA	H	51,27
5705	CAMINHÃO TOCO, PBT 16.000 KG, CARGA ÚTIL MÁX. 10.685 KG, DIST. ENTRE E IXOS 4,8 M, POTÊNCIA 189 CV, INCLUSIVE CARROCERIA FIXA ABERTA DE MADEI RA P/ TRANSPORTE GERAL DE CARGA SECA, DIMEN. APROX. 2,5 X 7,00 X 0,50 M - MANUTENÇÃO. AF_06/2014	H	11,91
5706	USINA MISTURADORA DE SOLOS, DOSADORES TRIPLOS, CALHA VIBRATÓRIA, CAPCI DADE 200/500 TON, 201HP - DEPRECIAÇÃO E JUROS	H	109,48
5707	USINA MISTURADORA DE SOLOS, DOSADORES TRIPLOS, CALHA VIBRATÓRIA, CAPCI DADE 200/500 TON, 201HP - MANUTENÇÃO	H	71,42
5708	USINA MISTURADORA DE SOLOS, DOSADORES TRIPLOS, CALHA VIBRATÓRIA, CAPCI DADE 200/500 TON, 201HP - MÃO-DE-OBRA NA OPERAÇÃO NOTURNA	H	107,67
5710	VIBROACABADORA DE ASFALTO SOBRE ESTEIRAS, LARGURA DE PAVIMENTAÇÃO 1,90 M A 5,30 M, POTÊNCIA 105 HP CAPACIDADE 450 T/H - MANUTENÇÃO. AF_11/20 14	H	47,85
5711	VIBROACABADORA DE ASFALTO SOBRE ESTEIRAS, LARGURA DE PAVIMENTAÇÃO 1,90 M A 5,30 M, POTÊNCIA 105 HP CAPACIDADE 450 T/H - MATERIAIS NA OPERAÇÃ O. AF_11/2014	H	51,08
5714	TRATOR DE PNEUS, POTÊNCIA 85 CV, TRAÇÃO 4X4, PESO COM LASTRO DE 4.675 KG - MANUTENÇÃO. AF_06/2014	H	4,70
5715	TRATOR DE PNEUS, POTÊNCIA 85 CV, TRAÇÃO 4X4, PESO COM LASTRO DE 4.675 KG - MATERIAIS NA OPERAÇÃO. AF_06/2014	H	40,78
5716	TRATOR PNEUS TRAÇÃO 4X2, 82 CV, PESO C/ LASTRO 4,555 T - MÃO-DE-OBRA O PERACAO DIURNA	H	18,23
5718	TRATOR DE ESTEIRAS, POTÊNCIA 170 HP, PESO OPERACIONAL 19 T, CAÇAMBA 5, 2 M3 - MATERIAIS NA OPERAÇÃO. AF_06/2014	H	99,23
5721	TRATOR DE ESTEIRAS, POTÊNCIA 150 HP, PESO OPERACIONAL 16,7 T, COM RODA MOTRIZ ELEVADA E LÂMINA 3,18 M3 - MATERIAIS NA OPERAÇÃO. AF_06/2014	H	87,56
5722	TRATOR DE ESTEIRAS, POTÊNCIA 347 HP, PESO OPERACIONAL 38,5 T, COM LÂMI NA 8,70 M3 - MATERIAIS NA OPERAÇÃO. AF_06/2014	H	202,54
5724	TRATOR DE ESTEIRAS, POTÊNCIA 100 HP, PESO OPERACIONAL 9,4 T, COM LÂMIN A 2,19 M3 - MANUTENÇÃO. AF_06/2014	H	36,77
5725	TRATOR DE ESTEIRAS 99HP, PESO OPERACIONAL 8,5T - MAO-DE-OBRA NA OPERAC AO DIURNA	H	18,23
5727	ROLO COMPACTADOR VIBRATÓRIO REBOCÁVEL, CILINDRO DE AÇO LISO, POTÊNCIA DE TRAÇÃO DE 65 CV, PESO 4,7 T, IMPACTO DINÂMICO 18,3 T, LARGURA DE TR ABALHO 1,67 M - MANUTENÇÃO. AF_02/2016	H	5,09
5729	ROLO COMPACTADOR VIBRATÓRIO TANDEM AÇO LISO, POTÊNCIA 58 HP, PESO SEM/ COM LASTRO 6,5 / 9,4 T, LARGURA DE TRABALHO 1,2 M - MANUTENÇÃO. AF_06/ 2014	H	20,74
5730	ROLO COMPACTADOR VIBRATÓRIO TANDEM AÇO LISO, POTÊNCIA 58 HP, PESO SEM/ COM LASTRO 6,5 / 9,4 T, LARGURA DE TRABALHO 1,2 M - MATERIAIS NA OPERA ÇÃO. AF_06/2014	H	28,19
5732	ROLO COMPACTADOR DE PNEUS ESTÁTICO, PRESSÃO VARIÁVEL, POTÊNCIA 99 HP, PESO SEM/COM LASTRO 9,45 / 21,0 T, LARGURA DE ROLAGEM 2,265 M - MANUTE NÇÃO. AF_02/2016	H	19,70
5733	ROLO COMPACTADOR DE PNEUS ESTÁTICO, PRESSÃO VARIÁVEL, POTÊNCIA 99 HP, PESO SEM/COM LASTRO 9,45 / 21,0 T, LARGURA DE ROLAGEM 2,265 M - MATERI AIS NA OPERAÇÃO. AF_02/2016	H	48,15
5735	RETROESCAVADEIRA SOBRE RODAS COM CARREGADEIRA, TRAÇÃO 4X4, POTÊNCIA LÍ Q. 72 HP, CAÇAMBA CARREG. CAP. MÍN. 0,79 M3, CAÇAMBA RETRO CAP. 0,18 M 3, PESO OPERACIONAL MÍN. 7.140 KG, PROFUNDIDADE ESCAVAÇÃO MÁX. 4,50 M - MANUTENÇÃO. AF_06/2014	H	15,22
5736	RETROESCAVADEIRA SOBRE RODAS COM CARREGADEIRA, TRAÇÃO 4X4, POTÊNCIA LÍ Q. 72 HP, CAÇAMBA CARREG. CAP. MÍN. 0,79 M3, CAÇAMBA RETRO CAP. 0,18 M 3, PESO OPERACIONAL MÍN. 7.140 KG, PROFUNDIDADE ESCAVAÇÃO MÁX. 4,50 M - MATERIAIS NA OPERAÇÃO. AF_06/2014	H	37,94
5737	RETRO-ESCAVADEIRA, 74HP   (VU=6 ANOS) - MÃO-DE-OBRA/OPERAÇÃO NOTURNO	H	19,73
5738	ROLO COMPACTADOR VIBRATÓRIO PÉ DE CARNEIRO, OPERADO POR CONTROLE REMOT O, POTÊNCIA 12,5 KW, PESO OPERACIONAL 1,675 T, LARGURA DE TRABALHO 0,8 5 M - DEPRECIAÇÃO. AF_02/2016	H	20,78
5739	ROLO COMPACTADOR VIBRATÓRIO PÉ DE CARNEIRO, OPERADO POR CONTROLE REMOT O, POTÊNCIA 12,5 KW, PESO OPERACIONAL 1,675 T, LARGURA DE TRABALHO 0,8 5 M - MANUTENÇÃO. AF_02/2016	H	23,08
5741	USINA DE LAMA ASFÁLTICA, PROD 30 A 50 T/H, SILO DE AGREGADO 7 M3, RESE RVATÓRIOS PARA EMULSÃO E ÁGUA DE 2,3 M3 CADA, MISTURADOR TIPO PUG MILL A SER MONTADO SOBRE CAMINHÃO - MANUTENÇÃO. AF_10/2014	H	17,49
5742	USINA DE LAMA ASFÁLTICA, PROD 30 A 50 T/H, SILO DE AGREGADO 7 M3, RESE RVATÓRIOS PARA EMULSÃO E ÁGUA DE 2,3 M3 CADA, MISTURADOR TIPO PUG MILL A SER MONTADO SOBRE CAMINHÃO - MATERIAIS NA OPERAÇÃO. AF_10/2014	H	15,84
5747	CAMINHÃO PIPA 6.000 L, PESO BRUTO TOTAL 13.000 KG, DISTÂNCIA ENTRE EIX OS 4,80 M, POTÊNCIA 189 CV INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA, CAPACIDADE 6 M3 - MATERIAIS NA OPERAÇÃO. AF_06/2014	H	68,03
5751	CAMINHÃO TOCO, PESO BRUTO TOTAL 14.300 KG, CARGA ÚTIL MÁXIMA 9590 KG, DISTÂNCIA ENTRE EIXOS 4,76 M, POTÊNCIA 185 CV (NÃO INCLUI CARROCERIA) - MANUTENÇÃO. AF_06/2014	H	2,63
5754	CAMINHÃO TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA DE 10.685 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV EXCLUSIVE CARROCERI A - MANUTENÇÃO. AF_06/2014	H	10,86
5763	CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLU SIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - MANUTENÇÃO. AF_06/2014	H	18,26
5765	ESPARGIDOR DE ASFALTO PRESSURIZADO COM TANQUE DE 2500 L, REBOCÁVEL COM MOTOR A GASOLINA POTÊNCIA 3,4 HP - MANUTENÇÃO. AF_07/2014	H	3,90
5766	ESPARGIDOR DE ASFALTO PRESSURIZADO COM TANQUE DE 2500 L, REBOCÁVEL COM MOTOR A GASOLINA POTÊNCIA 3,4 HP - MATERIAIS NA OPERAÇÃO. AF_07/2014	H	3,01
5770	DISTRIBUIDOR DE ASFALTO MONTADO SOBRE CAMINHAO TOCO 162 HP, COM TANQUE ISOLADO 6 M3 COM BARRA ESPARGIDORA  DE 3,66 M - CUSTO C/ MAO-DE-OBRA NA OPERACAO DIURNA.	H	33,15
5775	LANCA ELEVATORIA TELESCOPICA DE ACIONAMENTO HIDRAULICO, CAPACIDADE DE CARGA 30.000 KG, COM CESTO, MONTADA SOBRE CAMINHAO TRUCADO - MANUTENCA O	H	106,15
5776	LANCA ELEVATORIA TELESCOPICA DE ACIONAMENTO HIDRAULICO, CAPACIDADE DE CARGA 30.000 KG, COM CESTO, MONTADA SOBRE CAMINHAO TRUCADO  - CUSTO CO M MATERIAIS NA OPERACAO	H	77,45
5779	MOTONIVELADORA POTÊNCIA BÁSICA LÍQUIDA (PRIMEIRA MARCHA) 125 HP, PESO BRUTO 13032 KG, LARGURA DA LÂMINA DE 3,7 M - MANUTENÇÃO. AF_06/2014	H	33,04
5782	MOTOSCRAPER  270HP  - CUSTO COM MATERIAIS NA OPERACAO	H	158,43
5783	MOTOSCRAPER  270HP -CUSTO COM MA0-DE-0BRA NA OPERACAO DIURNA	H	24,90
5787	PÁ CARREGADEIRA SOBRE RODAS, POTÊNCIA 197 HP, CAPACIDADE DA CAÇAMBA 2, 5 A 3,5 M3, PESO OPERACIONAL 18338 KG - MATERIAIS NA OPERAÇÃO. AF_06/2 014	H	105,55
5791	ROLO COMPACTADOR VIBRATORIO DE UM CILINDRO LISO DE ACO, POTENCIA 80 HP , PESO OPERACIONAL MAXIMO 8,5 T, LARGURA TRABALHO 1,676 M - MANUTENÇÃO . AF_06/2014	H	17,56
5792	ROLO COMPACTADOR VIBRATORIO DE UM CILINDRO LISO DE ACO, POTENCIA 80 HP , PESO OPERACIONAL MAXIMO 8,5 T, LARGURA TRABALHO 1,676 M - MATERIAIS NA OPERAÇÃO. AF_06/2014	H	38,92
5794	MARTELETE OU ROMPEDOR PNEUMÁTICO MANUAL 28KG, FREQUENCIA DE IMPACTO 12 30/MINUTO - DEPRECIAÇÃO E JUROS	H	1,10
5796	MARTELETE OU ROMPEDOR PNEUMÁTICO MANUAL 28KG, FREQUENCIA DE IMPACTO 12 30/MINUTO - MÃO DE OBRA NA OPERAÇÃO DIURNA	H	10,36
5797	COMPRESSOR DE AR REBOCÁVEL, VAZÃO 189 PCM, PRESSÃO EFETIVA DE TRABALHO 102 PSI, MOTOR DIESEL, POTÊNCIA 63 CV - MANUTENÇÃO. AF_06/2015	H	2,00
5800	BOMBA SUBMERSÍVEL ELÉTRICA TRIFÁSICA, POTÊNCIA 2,96 HP, Ø ROTOR 144 MM SEMI-ABERTO, BOCAL DE SAÍDA Ø 2, HM/Q = 2 MCA / 38,8 M3/H A 28 MCA / 5 M3/H - MANUTENÇÃO. AF_06/2014	H	0,10
5801	COMPACTADOR DE SOLOS COM PLACA VIBRATORIA, 46X51CM, 5HP, 156KG, DIESEL , IMPACTO DINAMICO 1700KG - DEPRECIACAO E JUROS	H	2,40
5802	COMPACTADOR DE SOLOS COM PLACA VIBRATORIA, 46X51CM, 5HP, 156KG, DIESEL , IMPACTO DINAMICO 1700KG - MANUTENCAO	H	0,95
5804	COMPACTADOR DE SOLOS COM PLACA VIBRATORIA, 46X51CM, 5HP, 156KG, DIESEL , IMPACTO DINAMICO 1700KG - MAO-DE-OBRA DIURNA NA OPERACAO	H	12,81
6178	CAMINHAO BASCULANTE,TOCO 5,0 M3 - 170HP -11,24T (VU=5ANOS)  -CUSTOS C/ MATERIAL NA OPERACAO.	H	78,04
6237	TRATOR DE ESTEIRAS COM LAMINA - POTENCIA 305 HP - PESO OPERACIONAL 37 T (VU=10ANOS) - DEPRECIACAO E JUROS	H	172,77
6238	TRATOR DE ESTEIRAS COM LAMINA - POTENCIA 305 HP - PESO OPERACIONAL 37 T (VU=10ANOS) - MANUTENCAO	H	97,61
6248	TRATOR DE ESTEIRAS 153HP PESO OPERACIONAL 15T, COM RODA MOTRIZ ELEVADA (VU=10AN0S) -DEPRECIAO E JUROS	H	52,74
6249	TRATOR DE ESTEIRAS CATERPILLAR D6 153HP (VU=10AN0S) - MANUTENCAO	H	29,80
6538	TRATOR DE ESTEIRAS - D6 - DEPRECIACAO	H	59,60
6539	TRATOR DE ESTEIRAS - D6 - JUROS	H	19,01
6540	TRATOR DE ESTEIRAS - D6 - MANUTENCAO	H	59,60
6542	TRATOR DE ESTEIRAS - D6 - MAO DE OBRA NA OPERACAO	H	17,06
7008	EXTRUSORA DE GUIAS E SARJETAS 14HP - DEPRECIACAO	H	4,80
7009	EXTRUSORA DE GUIAS E SARJETAS 14HP - JUROS	H	1,81
7010	EXTRUSORA DE GUIAS E SARJETAS 14HP - MANUTENCAO	H	2,40
7013	VEICULO UTILITARIO TIPO PICK-UP A GASOLINA COM 56,8CV - DEPRECIACAO	H	5,46
7014	VEICULO UTILITARIO TIPO PICK-UP A GASOLINA COM 56,8CV -  JUROS	H	2,30
7015	VEICULO UTILITARIO TIPO PICK-UP A GASOLINA COM 56,8CV - MANUTENCAO	H	4,50
7016	VEICULO UTILITARIO TIPO PICK-UP A GASOLINA COM 56,8CV - CUSTOS C/MATER IAL NA OPERACAO	H	55,24
7017	MÃO-DE-OBRA OPERAÇÃO DIURNA - VEÍCULO LEVE	H	15,51
7019	DISTRIBUIDOR DE BETUME 6000L 56CV SOB PRESSAO MONTADO SOBRE CHASSIS DE CAMINHAO - DEPRECIACAO	H	15,51
7020	DISTRIBUIDOR DE BETUME 6000L 56CV SOB PRESSAO MONTADO SOBRE CHASSIS DE CAMINHAO - JUROS	H	7,75
7021	DISTRIBUIDOR DE BETUME 6000L 56CV SOB PRESSAO MONTADO SOBRE CHASSIS DE CAMINHAO - MANUTENCAO	H	13,96
7022	DISTRIBUIDOR DE BETUME 6000L, 56CV SOB PRESSAO MONTADO SOBRE CHASSIS D E CAMINHAO - CUSTOS COM MATERIAL OPERACAO DIURNA	H	157,39
7032	TANQUE DE ASFALTO ESTACIONÁRIO COM SERPENTINA, CAPACIDADE 30.000 L - D EPRECIAÇÃO. AF_06/2014	H	1,99
7033	TANQUE DE ASFALTO ESTACIONÁRIO COM SERPENTINA, CAPACIDADE 30.000 L - J UROS. AF_06/2014	H	0,59
7034	TANQUE DE ASFALTO ESTACIONÁRIO COM SERPENTINA, CAPACIDADE 30.000 L - M ANUTENÇÃO. AF_06/2014	H	1,38
7035	TANQUE DE ASFALTO ESTACIONÁRIO COM SERPENTINA, CAPACIDADE 30.000 L - M ATERIAIS NA OPERAÇÃO. AF_06/2014	H	139,72
7038	ROLO COMPACTADOR DE PNEUS ESTÁTICO, PRESSÃO VARIÁVEL, POTÊNCIA 111 HP, PESO SEM/COM LASTRO 9,5 / 26 T, LARGURA DE TRABALHO 1,90 M - DEPRECIA ÇÃO. AF_07/2014	H	19,78
7039	ROLO COMPACTADOR DE PNEUS ESTÁTICO, PRESSÃO VARIÁVEL, POTÊNCIA 111 HP, PESO SEM/COM LASTRO 9,5 / 26 T, LARGURA DE TRABALHO 1,90 M - JUROS. A F_07/2014	H	5,44
7040	ROLO COMPACTADOR DE PNEUS ESTÁTICO, PRESSÃO VARIÁVEL, POTÊNCIA 111 HP, PESO SEM/COM LASTRO 9,5 / 26 T, LARGURA DE TRABALHO 1,90 M - MANUTENÇ ÃO. AF_07/2014	H	20,37
7044	"MOTOBOMBA TRASH (PARA ÁGUA SUJA) AUTO ESCORVANTE, MOTOR GASOLINA DE 6, 41 HP, DIÂMETROS DE SUCÇÃO X RECALQUE: 3"" X 3"", HM/Q = 10 MCA / 60 M3/ H A 23 MCA / 0 M3/H - DEPRECIAÇÃO. AF_10/2014"	H	0,18
7045	"MOTOBOMBA TRASH (PARA ÁGUA SUJA) AUTO ESCORVANTE, MOTOR GASOLINA DE 6, 41 HP, DIÂMETROS DE SUCÇÃO X RECALQUE: 3"" X 3"", HM/Q = 10 MCA / 60 M3/ H A 23 MCA / 0 M3/H - JUROS. AF_10/2014"	H	0,05
7046	"MOTOBOMBA TRASH (PARA ÁGUA SUJA) AUTO ESCORVANTE, MOTOR GASOLINA DE 6, 41 HP, DIÂMETROS DE SUCÇÃO X RECALQUE: 3"" X 3"", HM/Q = 10 MCA / 60 M3/ H A 23 MCA / 0 M3/H - MANUTENÇÃO. AF_10/2014"	H	0,12
7047	"MOTOBOMBA TRASH (PARA ÁGUA SUJA) AUTO ESCORVANTE, MOTOR GASOLINA DE 6, 41 HP, DIÂMETROS DE SUCÇÃO X RECALQUE: 3"" X 3"", HM/Q = 10 MCA / 60 M3/ H A 23 MCA / 0 M3/H - MATERIAIS NA OPERAÇÃO. AF_10/2014"	H	5,67
7051	ROLO COMPACTADOR PE DE CARNEIRO VIBRATORIO, POTENCIA 125 HP, PESO OPER ACIONAL SEM/COM LASTRO 11,95 / 13,30 T, IMPACTO DINAMICO 38,5 / 22,5 T , LARGURA DE TRABALHO 2,15 M - DEPRECIAÇÃO. AF_06/2014	H	21,08
7052	ROLO COMPACTADOR PE DE CARNEIRO VIBRATORIO, POTENCIA 125 HP, PESO OPER ACIONAL SEM/COM LASTRO 11,95 / 13,30 T, IMPACTO DINAMICO 38,5 / 22,5 T , LARGURA DE TRABALHO 2,15 M - JUROS. AF_06/2014	H	4,91
7053	ROLO COMPACTADOR PE DE CARNEIRO VIBRATORIO, POTENCIA 125 HP, PESO OPER ACIONAL SEM/COM LASTRO 11,95 / 13,30 T, IMPACTO DINAMICO 38,5 / 22,5 T , LARGURA DE TRABALHO 2,15 M - MANUTENÇÃO. AF_06/2014	H	23,41
7054	ROLO COMPACTADOR PE DE CARNEIRO VIBRATORIO, POTENCIA 125 HP, PESO OPER ACIONAL SEM/COM LASTRO 11,95 / 13,30 T, IMPACTO DINAMICO 38,5 / 22,5 T , LARGURA DE TRABALHO 2,15 M - MATERIAIS NA OPERAÇÃO. AF_06/2014	H	60,79
7058	CAMINHÃO BASCULANTE 6 M3 TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 11.130 KG, DISTÂNCIA ENTRE EIXOS 5,36 M, POTÊNCIA 185 CV, INCLU SIVE CAÇAMBA METÁLICA - DEPRECIAÇÃO. AF_06/2014	H	13,80
7059	CAMINHÃO BASCULANTE 6 M3 TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 11.130 KG, DISTÂNCIA ENTRE EIXOS 5,36 M, POTÊNCIA 185 CV, INCLU SIVE CAÇAMBA METÁLICA - JUROS. AF_06/2014	H	3,26
7060	CAMINHÃO BASCULANTE 6 M3 TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 11.130 KG, DISTÂNCIA ENTRE EIXOS 5,36 M, POTÊNCIA 185 CV, INCLU SIVE CAÇAMBA METÁLICA - MANUTENÇÃO. AF_06/2014	H	19,40
7061	CAMINHÃO BASCULANTE 6 M3 TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 11.130 KG, DISTÂNCIA ENTRE EIXOS 5,36 M, POTÊNCIA 185 CV, INCLU SIVE CAÇAMBA METÁLICA - MATERIAIS NA OPERAÇÃO. AF_06/2014	H	66,56
7063	TRATOR DE PNEUS, POTÊNCIA 122 CV, TRAÇÃO 4X4, PESO COM LASTRO DE 4.510 KG - DEPRECIAÇÃO. AF_06/2014	H	5,86
7064	TRATOR DE PNEUS, POTÊNCIA 122 CV, TRAÇÃO 4X4, PESO COM LASTRO DE 4.510 KG - JUROS. AF_06/2014	H	1,98
7065	TRATOR DE PNEUS, POTÊNCIA 122 CV, TRAÇÃO 4X4, PESO COM LASTRO DE 4.510 KG - MANUTENÇÃO. AF_06/2014	H	6,42
